# O(3P)+CO2(000; j=0) -> O(3P)+CO2(000; j') scattering, statistically averaged (3A2+3B2+3B1) potential energy surfaces
# Differential cross sections; packaged by M. Gacesa (marko.gacesa@nasa.gov), Apr 30 2019
# E = 4.865140 eV
# Column 1: Angle (degrees)
# Column 2: Cross section (cm²)
angle_degrees,cross_section_cm2
0.000000,3.864527666667e-10
0.100000,2.234466333333e-10
0.200000,3.597270000000e-11
0.300000,1.215995600000e-11
0.400000,6.216981000000e-12
0.500000,2.838756333333e-12
0.600000,2.925959433333e-12
0.700000,5.192869666667e-13
0.800000,8.825821333333e-13
0.900000,2.893272000000e-13
1.000000,1.092809066667e-13
1.100000,8.538454666667e-14
1.200000,4.624187333333e-14
1.300000,3.437742000000e-14
1.400000,2.293248000000e-14
1.500000,5.706187666667e-14
1.600000,2.613475666667e-14
1.700000,3.610417000000e-14
1.800000,3.363563666667e-14
1.900000,1.407247966667e-14
2.000000,2.482038000000e-14
2.100000,7.328051433333e-15
2.200000,1.281988566667e-14
2.300000,1.015041766667e-14
2.400000,6.500224100000e-15
2.500000,1.133792266667e-14
2.600000,8.087763666667e-15
2.700000,1.117991000000e-14
2.800000,8.888043666667e-15
2.900000,8.786958000000e-15
3.000000,9.039664666667e-15
3.100000,4.877978333333e-15
3.200000,6.198730333333e-15
3.300000,3.311079433333e-15
3.400000,3.539855000000e-15
3.500000,3.059443333333e-15
3.600000,2.157425600000e-15
3.700000,3.940054666667e-15
3.800000,2.317647333333e-15
3.900000,3.793734333333e-15
4.000000,3.377851333333e-15
4.100000,2.439752666667e-15
4.200000,3.169593333333e-15
4.300000,1.340414866667e-15
4.400000,1.923075000000e-15
4.500000,1.066108000000e-15
4.600000,1.005899300000e-15
4.700000,1.891773666667e-15
4.800000,9.045028000000e-16
4.900000,2.209022666667e-15
5.000000,1.634863666667e-15
5.100000,1.532773200000e-15
5.200000,1.706982666667e-15
5.300000,8.500857000000e-16
5.400000,1.278879833333e-15
5.500000,3.997476400000e-16
5.600000,6.767005666667e-16
5.700000,7.722371000000e-16
5.800000,4.075249100000e-16
5.900000,1.317375666667e-15
6.000000,8.091381000000e-16
6.100000,1.251447833333e-15
6.200000,1.132140700000e-15
6.300000,8.863264000000e-16
6.400000,1.048099133333e-15
6.500000,2.883948666667e-16
6.600000,6.227212333333e-16
6.700000,3.596063333333e-16
6.800000,2.287358333333e-16
6.900000,6.467961333333e-16
7.000000,3.301377000000e-16
7.100000,7.934369333333e-16
7.200000,5.484014666667e-16
7.300000,5.964949333333e-16
7.400000,6.209775333333e-16
7.500000,2.215320666667e-16
7.600000,4.496314666667e-16
7.700000,1.620885366667e-16
7.800000,2.085325433333e-16
7.900000,3.065110333333e-16
8.000000,1.841167300000e-16
8.100000,5.260694000000e-16
8.200000,3.150561000000e-16
8.300000,5.590163000000e-16
8.400000,4.944501333333e-16
8.500000,2.587599000000e-16
8.600000,4.084007000000e-16
8.700000,1.344198800000e-16
8.800000,1.923976333333e-16
8.900000,2.225257000000e-16
9.000000,1.462947966667e-16
9.100000,3.698871333333e-16
9.200000,2.163501333333e-16
9.300000,3.447260666667e-16
9.400000,2.921145333333e-16
9.500000,1.946252000000e-16
9.600000,2.609371666667e-16
9.700000,1.331644833333e-16
9.800000,1.665270866667e-16
9.900000,1.328656666667e-16
10.000000,1.295616333333e-16
10.100000,2.641837333333e-16
10.200000,1.486549333333e-16
10.300000,2.714661333333e-16
10.400000,2.350488333333e-16
10.500000,1.765980000000e-16
10.600000,1.998086000000e-16
10.700000,8.624298333333e-17
10.800000,1.212725633333e-16
10.900000,1.143242466667e-16
11.000000,8.982142666667e-17
11.100000,2.102168333333e-16
11.200000,1.325638000000e-16
11.300000,1.954260333333e-16
11.400000,1.843532666667e-16
11.500000,1.256539466667e-16
11.600000,1.421016666667e-16
11.700000,8.205003066667e-17
11.800000,9.367366666667e-17
11.900000,1.007427633333e-16
12.000000,6.929860000000e-17
12.100000,1.436312666667e-16
12.200000,8.394969666667e-17
12.300000,1.291298966667e-16
12.400000,1.234759266667e-16
12.500000,8.154515333333e-17
12.600000,9.419162666667e-17
12.700000,3.995570766667e-17
12.800000,7.598688333333e-17
12.900000,9.459457333333e-17
13.000000,5.417264666667e-17
13.100000,1.672132666667e-16
13.200000,1.267581333333e-16
13.300000,1.391334633333e-16
13.400000,1.349283800000e-16
13.500000,7.641573666667e-17
13.600000,1.079231766667e-16
13.700000,5.342852666667e-17
13.800000,5.275926666667e-17
13.900000,1.168157566667e-16
14.000000,6.279116333333e-17
14.100000,1.109399400000e-16
14.200000,8.001648666667e-17
14.300000,7.151729666667e-17
14.400000,6.866357333333e-17
14.500000,2.608249666667e-17
14.600000,5.034867333333e-17
14.700000,2.579269300000e-17
14.800000,2.325810666667e-17
14.900000,6.733428333333e-17
15.000000,4.356069666667e-17
15.100000,1.054957700000e-16
15.200000,7.401735666667e-17
15.300000,8.108252000000e-17
15.400000,9.233513333333e-17
15.500000,3.055550000000e-17
15.600000,5.870339666667e-17
15.700000,5.065801000000e-17
15.800000,3.963373000000e-17
15.900000,9.877980333333e-17
16.000000,5.870427000000e-17
16.100000,8.942602000000e-17
16.200000,6.898307333333e-17
16.300000,3.915996000000e-17
16.400000,4.844777666667e-17
16.500000,1.132746700000e-17
16.600000,2.234577666667e-17
16.700000,3.180784666667e-17
16.800000,1.496445466667e-17
16.900000,5.183225000000e-17
17.000000,3.262429000000e-17
17.100000,6.457328333333e-17
17.200000,5.034437333333e-17
17.300000,3.109462666667e-17
17.400000,5.299942000000e-17
17.500000,2.262155400000e-17
17.600000,3.162881333333e-17
17.700000,5.716147666667e-17
17.800000,4.014998333333e-17
17.900000,7.959259666667e-17
18.000000,5.525126666667e-17
18.100000,5.919688666667e-17
18.200000,5.833533000000e-17
18.300000,2.328808533333e-17
18.400000,3.715527333333e-17
18.500000,3.535359000000e-17
18.600000,2.601908666667e-17
18.700000,4.830669666667e-17
18.800000,2.694169000000e-17
18.900000,4.434786000000e-17
19.000000,2.882210333333e-17
19.100000,1.495566666667e-17
19.200000,2.145575333333e-17
19.300000,7.763939666667e-18
19.400000,1.320767366667e-17
19.500000,2.499242000000e-17
19.600000,1.980126233333e-17
19.700000,4.396288666667e-17
19.800000,3.214933666667e-17
19.900000,4.542618333333e-17
20.000000,4.366648333333e-17
20.100000,2.660315700000e-17
20.200000,3.562306666667e-17
20.300000,3.515250833333e-17
20.400000,3.158283666667e-17
20.500000,4.519490000000e-17
20.600000,3.352148333333e-17
20.700000,5.112544666667e-17
20.800000,3.665680333333e-17
20.900000,2.505528000000e-17
21.000000,3.098646333333e-17
21.100000,1.597594200000e-17
21.200000,1.520442333333e-17
21.300000,2.662468066667e-17
21.400000,1.588156000000e-17
21.500000,3.408717633333e-17
21.600000,2.028994200000e-17
21.700000,1.453973266667e-17
21.800000,1.756822000000e-17
21.900000,8.388536033333e-18
22.000000,1.414570400000e-17
22.100000,2.238600366667e-17
22.200000,1.774103433333e-17
22.300000,3.082898333333e-17
22.400000,2.474040733333e-17
22.500000,3.668935333333e-17
22.600000,3.026912666667e-17
22.700000,2.299907333333e-17
22.800000,3.078376666667e-17
22.900000,2.399066466667e-17
23.000000,2.488303000000e-17
23.100000,3.622154000000e-17
23.200000,2.620131666667e-17
23.300000,4.424121000000e-17
23.400000,3.080847666667e-17
23.500000,1.916639033333e-17
23.600000,2.216156666667e-17
23.700000,7.682367666667e-18
23.800000,8.266293333333e-18
23.900000,1.717501700000e-17
24.000000,8.891524000000e-18
24.100000,2.052570633333e-17
24.200000,9.592006333333e-18
24.300000,1.230814333333e-17
24.400000,1.203222666667e-17
24.500000,4.292494000000e-18
24.600000,1.028114800000e-17
24.700000,9.742019333333e-18
24.800000,1.034931966667e-17
24.900000,2.322061333333e-17
25.000000,1.702292366667e-17
25.100000,3.241321666667e-17
25.200000,2.420568666667e-17
25.300000,1.814410666667e-17
25.400000,2.532874666667e-17
25.500000,1.420927233333e-17
25.600000,1.842071666667e-17
25.700000,3.021586333333e-17
25.800000,2.190011000000e-17
25.900000,3.621382333333e-17
26.000000,2.288337000000e-17
26.100000,1.727360333333e-17
26.200000,2.076189666667e-17
26.300000,7.071203000000e-18
26.400000,9.235477000000e-18
26.500000,1.545293466667e-17
26.600000,9.283154000000e-18
26.700000,2.045682400000e-17
26.800000,9.889430333333e-18
26.900000,8.815334333333e-18
27.000000,7.345911333333e-18
27.100000,1.517799966667e-18
27.200000,5.508171666667e-18
27.300000,5.928525333333e-18
27.400000,4.234456300000e-18
27.500000,1.112691866667e-17
27.600000,8.869357000000e-18
27.700000,2.142106666667e-17
27.800000,1.463086700000e-17
27.900000,1.149334333333e-17
28.000000,1.717929000000e-17
28.100000,1.171666333333e-17
28.200000,1.595577000000e-17
28.300000,2.418696333333e-17
28.400000,1.929634666667e-17
28.500000,3.241083000000e-17
28.600000,2.308459666667e-17
28.700000,1.653832166667e-17
28.800000,1.968280333333e-17
28.900000,1.176185600000e-17
29.000000,1.281557266667e-17
29.100000,1.904509500000e-17
29.200000,1.088089566667e-17
29.300000,1.633471066667e-17
29.400000,9.159512666667e-18
29.500000,5.297352666667e-18
29.600000,5.323052666667e-18
29.700000,1.849266666667e-18
29.800000,3.121561333333e-18
29.900000,6.403359000000e-18
30.000000,3.388935333333e-18
30.100000,9.476112666667e-18
30.200000,6.539420000000e-18
30.300000,1.001358300000e-17
30.400000,8.059310333333e-18
30.500000,5.775558266667e-18
30.600000,1.071044466667e-17
30.700000,1.128791200000e-17
30.800000,9.600338000000e-18
30.900000,1.911104500000e-17
31.000000,1.587952966667e-17
31.100000,1.805705333333e-17
31.200000,1.370060333333e-17
31.300000,7.812740333333e-18
31.400000,1.267173666667e-17
31.500000,1.395844000000e-17
31.600000,9.152882000000e-18
31.700000,1.524036966667e-17
31.800000,1.015914466667e-17
31.900000,9.665468333333e-18
32.000000,6.812792666667e-18
32.100000,3.481479333333e-18
32.200000,6.197013666667e-18
32.300000,6.392660000000e-18
32.400000,3.360860666667e-18
32.500000,9.980958000000e-18
32.600000,6.729942000000e-18
32.700000,7.330311333333e-18
32.800000,4.680673666667e-18
32.900000,4.052530000000e-18
33.000000,7.308485333333e-18
33.100000,5.440298666667e-18
33.200000,4.912399000000e-18
33.300000,1.339941000000e-17
33.400000,9.740172333333e-18
33.500000,1.230688600000e-17
33.600000,9.671762333333e-18
33.700000,6.957623333333e-18
33.800000,1.102327166667e-17
33.900000,9.011897333333e-18
34.000000,8.967426333333e-18
34.100000,1.910736000000e-17
34.200000,1.249132000000e-17
34.300000,1.161199566667e-17
34.400000,9.841912333333e-18
34.500000,5.666853000000e-18
34.600000,8.011004666667e-18
34.700000,7.051727666667e-18
34.800000,3.949496333333e-18
34.900000,1.011145100000e-17
35.000000,4.679000000000e-18
35.100000,2.819986333333e-18
35.200000,1.930108800000e-18
35.300000,2.400354466667e-18
35.400000,2.670687666667e-18
35.500000,9.793099933333e-19
35.600000,3.050043000000e-18
35.700000,8.258892000000e-18
35.800000,5.353682333333e-18
35.900000,1.142049066667e-17
36.000000,9.407123000000e-18
36.100000,7.505928000000e-18
36.200000,9.309097666667e-18
36.300000,6.118069666667e-18
36.400000,1.153770800000e-17
36.500000,2.059026333333e-17
