#1.0eV differential cross sections for H-H2 elastic collisions from Krstic and Shultz. 1998,
#angle(deg),sigma(cm^2)
2.57E+01,1.08E-14
2.60E+01,1.08E-14
2.63E+01,1.09E-14
2.65E+01,1.09E-14
2.68E+01,1.10E-14
2.70E+01,1.09E-14
2.73E+01,1.09E-14
2.76E+01,1.08E-14
2.78E+01,1.06E-14
2.81E+01,1.04E-14
2.84E+01,1.02E-14
2.86E+01,1.00E-14
2.89E+01,9.76E-15
2.92E+01,9.50E-15
2.95E+01,9.24E-15
2.97E+01,8.98E-15
3.00E+01,8.73E-15
3.03E+01,8.47E-15
3.06E+01,8.22E-15
3.08E+01,7.96E-15
3.11E+01,7.70E-15
3.14E+01,7.44E-15
3.17E+01,7.16E-15
3.19E+01,6.86E-15
3.22E+01,6.55E-15
3.25E+01,6.24E-15
3.28E+01,5.92E-15
3.31E+01,5.60E-15
3.34E+01,5.30E-15
3.36E+01,5.03E-15
3.39E+01,4.78E-15
3.42E+01,4.56E-15
3.45E+01,4.37E-15
3.48E+01,4.22E-15
3.51E+01,4.09E-15
3.54E+01,3.99E-15
3.57E+01,3.91E-15
3.60E+01,3.85E-15
3.63E+01,3.80E-15
3.66E+01,3.75E-15
3.69E+01,3.71E-15
3.72E+01,3.67E-15
3.75E+01,3.63E-15
3.78E+01,3.60E-15
3.81E+01,3.58E-15
3.84E+01,3.57E-15
3.87E+01,3.57E-15
3.90E+01,3.60E-15
3.93E+01,3.65E-15
3.96E+01,3.72E-15
3.99E+01,3.81E-15
4.02E+01,3.90E-15
4.05E+01,3.99E-15
4.08E+01,4.09E-15
4.11E+01,4.17E-15
4.14E+01,4.24E-15
4.17E+01,4.29E-15
4.20E+01,4.31E-15
4.23E+01,4.32E-15
4.27E+01,4.30E-15
4.30E+01,4.26E-15
4.33E+01,4.21E-15
4.36E+01,4.15E-15
4.39E+01,4.08E-15
4.42E+01,4.01E-15
4.45E+01,3.95E-15
4.49E+01,3.89E-15
4.52E+01,3.83E-15
4.55E+01,3.77E-15
4.58E+01,3.71E-15
4.61E+01,3.64E-15
4.65E+01,3.56E-15
4.68E+01,3.47E-15
4.71E+01,3.37E-15
4.74E+01,3.26E-15
4.78E+01,3.14E-15
4.81E+01,3.02E-15
4.84E+01,2.89E-15
4.87E+01,2.78E-15
4.91E+01,2.67E-15
4.94E+01,2.56E-15
4.97E+01,2.48E-15
5.01E+01,2.40E-15
5.04E+01,2.35E-15
5.07E+01,2.30E-15
5.10E+01,2.27E-15
5.14E+01,2.24E-15
5.17E+01,2.22E-15
5.20E+01,2.19E-15
5.24E+01,2.16E-15
5.27E+01,2.13E-15
5.30E+01,2.10E-15
5.34E+01,2.06E-15
5.37E+01,2.03E-15
5.41E+01,2.00E-15
5.44E+01,1.97E-15
5.47E+01,1.94E-15
5.51E+01,1.92E-15
5.54E+01,1.91E-15
5.57E+01,1.91E-15
5.61E+01,1.91E-15
5.64E+01,1.91E-15
5.68E+01,1.92E-15
5.71E+01,1.92E-15
5.75E+01,1.92E-15
5.78E+01,1.91E-15
5.81E+01,1.90E-15
5.85E+01,1.88E-15
5.88E+01,1.85E-15
5.92E+01,1.82E-15
5.95E+01,1.78E-15
5.99E+01,1.75E-15
6.02E+01,1.71E-15
6.06E+01,1.67E-15
6.09E+01,1.64E-15
6.13E+01,1.61E-15
6.16E+01,1.58E-15
6.20E+01,1.56E-15
6.23E+01,1.55E-15
6.27E+01,1.53E-15
6.30E+01,1.52E-15
6.34E+01,1.51E-15
6.37E+01,1.49E-15
6.41E+01,1.47E-15
6.44E+01,1.45E-15
6.48E+01,1.43E-15
6.51E+01,1.40E-15
6.55E+01,1.38E-15
6.58E+01,1.35E-15
6.62E+01,1.33E-15
6.65E+01,1.30E-15
6.69E+01,1.28E-15
6.73E+01,1.25E-15
6.76E+01,1.23E-15
6.80E+01,1.21E-15
6.83E+01,1.20E-15
6.87E+01,1.18E-15
6.90E+01,1.17E-15
6.94E+01,1.16E-15
6.98E+01,1.15E-15
7.01E+01,1.14E-15
7.05E+01,1.13E-15
7.08E+01,1.11E-15
7.12E+01,1.10E-15
7.16E+01,1.09E-15
7.19E+01,1.08E-15
7.23E+01,1.08E-15
7.26E+01,1.07E-15
7.30E+01,1.06E-15
7.34E+01,1.06E-15
7.37E+01,1.05E-15
7.41E+01,1.05E-15
7.44E+01,1.04E-15
7.48E+01,1.04E-15
7.52E+01,1.04E-15
7.55E+01,1.03E-15
7.59E+01,1.02E-15
7.63E+01,1.01E-15
7.66E+01,1.00E-15
7.70E+01,9.92E-16
7.73E+01,9.81E-16
7.77E+01,9.70E-16
7.81E+01,9.60E-16
7.84E+01,9.50E-16
7.88E+01,9.40E-16
7.92E+01,9.30E-16
7.95E+01,9.20E-16
7.99E+01,9.12E-16
8.03E+01,9.04E-16
8.06E+01,8.98E-16
8.10E+01,8.94E-16
8.14E+01,8.91E-16
8.17E+01,8.88E-16
8.21E+01,8.84E-16
8.25E+01,8.80E-16
8.28E+01,8.75E-16
8.32E+01,8.69E-16
8.36E+01,8.63E-16
8.39E+01,8.57E-16
8.43E+01,8.50E-16
8.47E+01,8.43E-16
8.50E+01,8.35E-16
8.54E+01,8.27E-16
8.58E+01,8.18E-16
8.61E+01,8.09E-16
8.65E+01,7.99E-16
8.69E+01,7.89E-16
8.72E+01,7.80E-16
8.76E+01,7.70E-16
8.80E+01,7.60E-16
8.83E+01,7.50E-16
8.87E+01,7.40E-16
8.91E+01,7.31E-16
8.94E+01,7.23E-16
8.98E+01,7.16E-16
9.02E+01,7.11E-16
9.06E+01,7.07E-16
9.09E+01,7.03E-16
9.13E+01,6.99E-16
9.17E+01,6.96E-16
9.20E+01,6.93E-16
9.24E+01,6.90E-16
9.28E+01,6.88E-16
9.31E+01,6.87E-16
9.35E+01,6.87E-16
9.39E+01,6.86E-16
9.42E+01,6.84E-16
9.46E+01,6.81E-16
9.50E+01,6.76E-16
9.53E+01,6.70E-16
9.57E+01,6.63E-16
9.61E+01,6.55E-16
9.64E+01,6.46E-16
9.68E+01,6.38E-16
9.72E+01,6.29E-16
9.75E+01,6.21E-16
9.79E+01,6.12E-16
9.83E+01,6.03E-16
9.86E+01,5.94E-16
9.90E+01,5.87E-16
9.94E+01,5.80E-16
9.97E+01,5.74E-16
1.00E+02,5.69E-16
1.00E+02,5.65E-16
1.01E+02,5.61E-16
1.01E+02,5.58E-16
1.02E+02,5.55E-16
1.02E+02,5.53E-16
1.02E+02,5.51E-16
1.03E+02,5.49E-16
1.03E+02,5.46E-16
1.03E+02,5.43E-16
1.04E+02,5.39E-16
1.04E+02,5.34E-16
1.04E+02,5.29E-16
1.05E+02,5.24E-16
1.05E+02,5.18E-16
1.06E+02,5.12E-16
1.06E+02,5.07E-16
1.06E+02,5.01E-16
1.07E+02,4.94E-16
1.07E+02,4.87E-16
1.07E+02,4.80E-16
1.08E+02,4.73E-16
1.08E+02,4.66E-16
1.08E+02,4.60E-16
1.09E+02,4.55E-16
1.09E+02,4.50E-16
1.10E+02,4.46E-16
1.10E+02,4.42E-16
1.10E+02,4.39E-16
1.11E+02,4.36E-16
1.11E+02,4.33E-16
1.11E+02,4.31E-16
1.12E+02,4.30E-16
1.12E+02,4.29E-16
1.12E+02,4.29E-16
1.13E+02,4.29E-16
1.13E+02,4.30E-16
1.13E+02,4.30E-16
1.14E+02,4.31E-16
1.14E+02,4.30E-16
1.15E+02,4.30E-16
1.15E+02,4.29E-16
1.15E+02,4.27E-16
1.16E+02,4.26E-16
1.16E+02,4.24E-16
1.16E+02,4.22E-16
1.17E+02,4.20E-16
1.17E+02,4.17E-16
1.17E+02,4.14E-16
1.18E+02,4.10E-16
1.18E+02,4.07E-16
1.18E+02,4.03E-16
1.19E+02,4.00E-16
1.19E+02,3.97E-16
1.19E+02,3.94E-16
1.20E+02,3.92E-16
1.20E+02,3.90E-16
1.20E+02,3.88E-16
1.21E+02,3.86E-16
1.21E+02,3.84E-16
1.22E+02,3.83E-16
1.22E+02,3.81E-16
1.22E+02,3.80E-16
1.23E+02,3.79E-16
1.23E+02,3.77E-16
1.23E+02,3.76E-16
1.24E+02,3.75E-16
1.24E+02,3.73E-16
1.24E+02,3.71E-16
1.25E+02,3.69E-16
1.25E+02,3.68E-16
1.25E+02,3.65E-16
1.26E+02,3.63E-16
1.26E+02,3.61E-16
1.26E+02,3.58E-16
1.27E+02,3.55E-16
1.27E+02,3.53E-16
1.27E+02,3.50E-16
1.28E+02,3.46E-16
1.28E+02,3.43E-16
1.28E+02,3.40E-16
1.29E+02,3.36E-16
1.29E+02,3.32E-16
1.29E+02,3.28E-16
1.30E+02,3.23E-16
1.30E+02,3.19E-16
1.30E+02,3.14E-16
1.31E+02,3.10E-16
1.31E+02,3.05E-16
1.31E+02,3.01E-16
1.32E+02,2.97E-16
1.32E+02,2.93E-16
1.32E+02,2.90E-16
1.33E+02,2.87E-16
1.33E+02,2.84E-16
1.33E+02,2.82E-16
1.34E+02,2.80E-16
1.34E+02,2.78E-16
1.34E+02,2.77E-16
1.34E+02,2.76E-16
1.35E+02,2.75E-16
1.35E+02,2.75E-16
1.35E+02,2.75E-16
1.36E+02,2.74E-16
1.36E+02,2.74E-16
1.36E+02,2.74E-16
1.37E+02,2.74E-16
1.37E+02,2.73E-16
1.37E+02,2.73E-16
1.38E+02,2.72E-16
1.38E+02,2.72E-16
1.38E+02,2.71E-16
1.39E+02,2.70E-16
1.39E+02,2.70E-16
1.39E+02,2.69E-16
1.40E+02,2.68E-16
1.40E+02,2.67E-16
1.40E+02,2.67E-16
1.40E+02,2.66E-16
1.41E+02,2.65E-16
1.41E+02,2.64E-16
1.41E+02,2.63E-16
1.42E+02,2.62E-16
1.42E+02,2.61E-16
1.42E+02,2.60E-16
1.43E+02,2.59E-16
1.43E+02,2.58E-16
1.43E+02,2.56E-16
1.43E+02,2.54E-16
1.44E+02,2.52E-16
1.44E+02,2.50E-16
1.44E+02,2.47E-16
1.45E+02,2.45E-16
1.45E+02,2.42E-16
1.45E+02,2.39E-16
1.45E+02,2.36E-16
1.46E+02,2.33E-16
1.46E+02,2.29E-16
1.46E+02,2.26E-16
1.47E+02,2.23E-16
1.47E+02,2.19E-16
1.47E+02,2.16E-16
1.47E+02,2.12E-16
1.48E+02,2.09E-16
1.48E+02,2.05E-16
1.48E+02,2.02E-16
1.49E+02,1.99E-16
1.49E+02,1.95E-16
1.49E+02,1.92E-16
1.49E+02,1.90E-16
1.50E+02,1.87E-16
1.50E+02,1.84E-16
1.50E+02,1.81E-16
1.51E+02,1.78E-16
1.51E+02,1.75E-16
1.51E+02,1.72E-16
1.51E+02,1.70E-16
1.52E+02,1.67E-16
1.52E+02,1.64E-16
1.52E+02,1.62E-16
1.52E+02,1.60E-16
1.53E+02,1.57E-16
1.53E+02,1.55E-16
1.53E+02,1.53E-16
1.53E+02,1.51E-16
1.54E+02,1.49E-16
1.54E+02,1.47E-16
1.54E+02,1.46E-16
1.55E+02,1.44E-16
1.55E+02,1.42E-16
1.55E+02,1.41E-16
1.55E+02,1.39E-16
1.56E+02,1.38E-16
1.56E+02,1.37E-16
1.56E+02,1.35E-16
1.56E+02,1.34E-16
1.57E+02,1.33E-16
1.57E+02,1.32E-16
1.57E+02,1.30E-16
1.57E+02,1.29E-16
1.58E+02,1.28E-16
1.58E+02,1.26E-16
1.58E+02,1.25E-16
1.58E+02,1.23E-16
1.58E+02,1.22E-16
1.59E+02,1.20E-16
1.59E+02,1.19E-16
1.59E+02,1.17E-16
1.59E+02,1.16E-16
1.60E+02,1.14E-16
1.60E+02,1.13E-16
1.60E+02,1.11E-16
1.60E+02,1.10E-16
1.61E+02,1.08E-16
1.61E+02,1.07E-16
1.61E+02,1.05E-16
1.61E+02,1.04E-16
1.61E+02,1.02E-16
1.62E+02,1.01E-16
1.62E+02,9.94E-17
1.62E+02,9.80E-17
1.62E+02,9.66E-17
1.63E+02,9.53E-17
1.63E+02,9.40E-17
1.63E+02,9.27E-17
1.63E+02,9.15E-17
1.63E+02,9.02E-17
1.64E+02,8.90E-17
1.64E+02,8.79E-17
1.64E+02,8.67E-17
1.64E+02,8.56E-17
1.64E+02,8.45E-17
1.65E+02,8.34E-17
1.65E+02,8.24E-17
1.65E+02,8.14E-17
1.65E+02,8.04E-17
1.66E+02,7.95E-17
1.66E+02,7.86E-17
1.66E+02,7.78E-17
1.66E+02,7.70E-17
1.66E+02,7.62E-17
1.66E+02,7.55E-17
1.67E+02,7.48E-17
1.67E+02,7.42E-17
1.67E+02,7.36E-17
1.67E+02,7.30E-17
1.67E+02,7.25E-17
1.68E+02,7.21E-17
1.68E+02,7.16E-17
1.68E+02,7.12E-17
1.68E+02,7.08E-17
1.68E+02,7.04E-17
1.69E+02,6.99E-17
1.69E+02,6.95E-17
1.69E+02,6.91E-17
1.69E+02,6.86E-17
1.69E+02,6.81E-17
1.69E+02,6.76E-17
1.70E+02,6.70E-17
1.70E+02,6.64E-17
1.70E+02,6.58E-17
1.70E+02,6.51E-17
1.70E+02,6.44E-17
1.70E+02,6.37E-17
1.71E+02,6.29E-17
1.71E+02,6.21E-17
1.71E+02,6.13E-17
1.71E+02,6.04E-17
1.71E+02,5.94E-17
1.71E+02,5.85E-17
1.72E+02,5.75E-17
1.72E+02,5.65E-17
1.72E+02,5.54E-17
1.72E+02,5.44E-17
1.72E+02,5.33E-17
1.72E+02,5.22E-17
1.72E+02,5.11E-17
1.73E+02,5.00E-17
1.73E+02,4.88E-17
1.73E+02,4.77E-17
1.73E+02,4.66E-17
1.73E+02,4.56E-17
1.73E+02,4.45E-17
1.73E+02,4.34E-17
1.74E+02,4.24E-17
1.74E+02,4.14E-17
1.74E+02,4.04E-17
1.74E+02,3.95E-17
1.74E+02,3.86E-17
1.74E+02,3.76E-17
1.74E+02,3.68E-17
1.75E+02,3.59E-17
1.75E+02,3.51E-17
1.75E+02,3.42E-17
1.75E+02,3.35E-17
1.75E+02,3.27E-17
1.75E+02,3.19E-17
1.75E+02,3.12E-17
1.75E+02,3.05E-17
1.75E+02,2.98E-17
1.76E+02,2.91E-17
1.76E+02,2.85E-17
1.76E+02,2.78E-17
1.76E+02,2.72E-17
1.76E+02,2.66E-17
1.76E+02,2.60E-17
1.76E+02,2.54E-17
1.76E+02,2.48E-17
1.76E+02,2.43E-17
1.77E+02,2.37E-17
1.77E+02,2.32E-17
1.77E+02,2.26E-17
1.77E+02,2.21E-17
1.77E+02,2.16E-17
1.77E+02,2.10E-17
1.77E+02,2.05E-17
1.77E+02,2.00E-17
1.77E+02,1.95E-17
1.77E+02,1.90E-17
1.78E+02,1.84E-17
1.78E+02,1.79E-17
1.78E+02,1.74E-17
1.78E+02,1.69E-17
1.78E+02,1.63E-17
1.78E+02,1.58E-17
1.78E+02,1.53E-17
1.78E+02,1.48E-17
1.78E+02,1.43E-17
1.78E+02,1.38E-17
1.78E+02,1.33E-17
1.78E+02,1.28E-17
1.78E+02,1.23E-17
1.78E+02,1.18E-17
1.79E+02,1.13E-17
1.79E+02,1.08E-17
1.79E+02,1.03E-17
1.79E+02,9.88E-18
1.79E+02,9.42E-18
1.79E+02,8.97E-18
1.79E+02,8.53E-18
1.79E+02,8.10E-18
1.79E+02,7.68E-18
1.79E+02,7.26E-18
1.79E+02,6.86E-18
1.79E+02,6.47E-18
1.79E+02,6.09E-18
1.79E+02,5.72E-18
1.79E+02,5.36E-18
1.79E+02,5.01E-18
1.79E+02,4.67E-18
1.79E+02,4.34E-18
1.80E+02,4.02E-18
1.80E+02,3.72E-18
1.80E+02,3.43E-18
1.80E+02,3.15E-18
1.80E+02,2.88E-18
1.80E+02,2.62E-18
1.80E+02,2.37E-18
1.80E+02,2.14E-18
1.80E+02,1.92E-18
1.80E+02,1.71E-18
1.80E+02,1.51E-18
1.80E+02,1.33E-18
1.80E+02,1.15E-18
1.80E+02,9.91E-19
1.80E+02,8.42E-19
1.80E+02,7.04E-19
1.80E+02,5.80E-19
1.80E+02,4.67E-19
1.80E+02,3.66E-19
1.80E+02,2.78E-19
1.80E+02,2.02E-19
1.80E+02,1.38E-19
1.80E+02,8.59E-20
1.80E+02,4.63E-20
1.80E+02,1.88E-20
1.80E+02,3.57E-21
