# O(3P)+CO2(000; j=0) -> O(3P)+CO2(000; j') scattering, statistically averaged (3A2+3B2+3B1) potential energy surfaces
# Differential cross sections; packaged by M. Gacesa (marko.gacesa@nasa.gov), Apr 30 2019
# E = 4.493187 eV
# Column 1: Angle (degrees)
# Column 2: Cross section (cm²)
angle_degrees,cross_section_cm2
0.000000,3.875005333333e-10
0.100000,2.285645000000e-10
0.200000,4.000815666667e-11
0.300000,1.240059166667e-11
0.400000,7.117749666667e-12
0.500000,2.663549333333e-12
0.600000,3.058313400000e-12
0.700000,6.831363333333e-13
0.800000,6.901265333333e-13
0.900000,3.799048666667e-13
1.000000,1.214355666667e-13
1.100000,6.403812000000e-14
1.200000,7.780395333333e-14
1.300000,7.154605666667e-14
1.400000,2.278237333333e-14
1.500000,6.889817666667e-14
1.600000,4.050959666667e-14
1.700000,2.175479266667e-14
1.800000,3.563401000000e-14
1.900000,7.719390333333e-15
2.000000,1.579337700000e-14
2.100000,1.075501433333e-14
2.200000,6.826344066667e-15
2.300000,1.329935200000e-14
2.400000,9.563214666667e-15
2.500000,1.242748666667e-14
2.600000,1.106877766667e-14
2.700000,1.042865033333e-14
2.800000,1.028777166667e-14
2.900000,6.184730000000e-15
3.000000,7.595230666667e-15
3.100000,4.579934000000e-15
3.200000,4.367677000000e-15
3.300000,4.618658000000e-15
3.400000,3.238704366667e-15
3.500000,4.953722666667e-15
3.600000,3.485653333333e-15
3.700000,3.989067333333e-15
3.800000,4.008375333333e-15
3.900000,2.319310666667e-15
4.000000,2.991007000000e-15
4.100000,1.556849333333e-15
4.200000,1.815597666667e-15
4.300000,1.653366666667e-15
4.400000,1.175355233333e-15
4.500000,2.635628000000e-15
4.600000,1.634280666667e-15
4.700000,2.258079333333e-15
4.800000,2.236466333333e-15
4.900000,1.279342566667e-15
5.000000,1.697994133333e-15
5.100000,6.367023666667e-16
5.200000,9.352397000000e-16
5.300000,8.256630666667e-16
5.400000,5.308082000000e-16
5.500000,1.464961666667e-15
5.600000,8.573976666667e-16
5.700000,1.317689666667e-15
5.800000,1.228796666667e-15
5.900000,9.217473666667e-16
6.000000,1.110594566667e-15
6.100000,3.982841666667e-16
6.200000,7.415253333333e-16
6.300000,4.896249000000e-16
6.400000,3.677567000000e-16
6.500000,9.287129333333e-16
6.600000,5.483866666667e-16
6.700000,1.030889200000e-15
6.800000,8.517969666667e-16
6.900000,6.948593000000e-16
7.000000,7.773890666667e-16
7.100000,2.337729666667e-16
7.200000,4.698837000000e-16
7.300000,2.794522000000e-16
7.400000,1.652350600000e-16
7.500000,4.602382333333e-16
7.600000,2.729778666667e-16
7.700000,5.733443333333e-16
7.800000,3.919394000000e-16
7.900000,4.247338333333e-16
8.000000,5.098437000000e-16
8.100000,1.845875633333e-16
8.200000,3.395423000000e-16
8.300000,1.994238566667e-16
8.400000,1.960958466667e-16
8.500000,3.655077333333e-16
8.600000,2.277352000000e-16
8.700000,5.040301000000e-16
8.800000,3.544023666667e-16
8.900000,3.177563000000e-16
9.000000,3.820555000000e-16
9.100000,1.466209466667e-16
9.200000,2.187525666667e-16
9.300000,1.520143666667e-16
9.400000,1.438745633333e-16
9.500000,2.937714000000e-16
9.600000,1.759366000000e-16
9.700000,3.086666666667e-16
9.800000,2.542906000000e-16
9.900000,1.978028666667e-16
10.000000,2.278893333333e-16
