# O(3P)+CO2(000; j=0) -> O(3P)+CO2(000; j') scattering, statistically averaged (3A2+3B2+3B1) potential energy surfaces
# Differential cross sections; packaged by M. Gacesa (marko.gacesa@nasa.gov), Apr 30 2019
# E = 4.741156 eV
# Column 1: Angle (degrees)
# Column 2: Cross section (cm²)
angle_degrees,cross_section_cm2
0.000000,3.869574666667e-10
0.100000,2.251795666667e-10
0.200000,3.726915666667e-11
0.300000,1.227189766667e-11
0.400000,6.515794666667e-12
0.500000,2.774168666667e-12
0.600000,2.991362400000e-12
0.700000,5.573755000000e-13
0.800000,8.168589000000e-13
0.900000,3.230548666667e-13
1.000000,1.028958800000e-13
1.100000,7.887704666667e-14
1.200000,5.797184000000e-14
1.300000,4.318287666667e-14
1.400000,2.321450100000e-14
1.500000,6.295055333333e-14
1.600000,3.010193000000e-14
1.700000,3.218872666667e-14
1.800000,3.497090000000e-14
1.900000,1.091965166667e-14
2.000000,2.282632333333e-14
2.100000,7.900429566667e-15
2.200000,9.903593333333e-15
2.300000,1.150985866667e-14
2.400000,6.971741200000e-15
2.500000,1.185929266667e-14
2.600000,9.148180666667e-15
2.700000,1.115623333333e-14
2.800000,9.675501333333e-15
2.900000,7.947208666667e-15
3.000000,8.872515333333e-15
3.100000,4.492224000000e-15
3.200000,5.519381333333e-15
3.300000,3.509590666667e-15
3.400000,3.130469200000e-15
3.500000,3.757897333333e-15
3.600000,2.355780800000e-15
3.700000,4.294729000000e-15
3.800000,2.998529666667e-15
3.900000,3.357017333333e-15
4.000000,3.628210333333e-15
4.100000,1.982262333333e-15
4.200000,2.697065666667e-15
4.300000,1.177898300000e-15
4.400000,1.533664333333e-15
4.500000,1.535159333333e-15
4.600000,9.355019666667e-16
4.700000,2.357162000000e-15
4.800000,1.387320000000e-15
4.900000,2.062615333333e-15
5.000000,1.965689666667e-15
5.100000,1.136912533333e-15
5.200000,1.512570866667e-15
5.300000,5.649378333333e-16
5.400000,9.507641000000e-16
5.500000,5.802281333333e-16
5.600000,4.608530333333e-16
5.700000,1.208511866667e-15
5.800000,6.385587000000e-16
5.900000,1.361278000000e-15
6.000000,1.107402900000e-15
6.100000,1.062361333333e-15
6.200000,1.156566333333e-15
6.300000,4.921771000000e-16
6.400000,8.497921666667e-16
6.500000,3.230360266667e-16
6.600000,3.650901333333e-16
6.700000,6.798489333333e-16
6.800000,3.339255000000e-16
6.900000,8.459573000000e-16
7.000000,5.653488000000e-16
7.100000,7.357154666667e-16
7.200000,6.681735333333e-16
7.300000,3.064664000000e-16
7.400000,5.362259000000e-16
7.500000,1.370104400000e-16
7.600000,2.248538000000e-16
7.700000,2.926329000000e-16
7.800000,1.836439166667e-16
7.900000,4.878078666667e-16
8.000000,2.847064000000e-16
8.100000,5.738780000000e-16
8.200000,4.736940666667e-16
8.300000,3.340861333333e-16
8.400000,4.663786000000e-16
8.500000,1.484568033333e-16
8.600000,2.538753000000e-16
8.700000,2.225674000000e-16
8.800000,1.614770666667e-16
8.900000,3.947743000000e-16
9.000000,2.316648000000e-16
9.100000,4.191082666667e-16
9.200000,3.323245666667e-16
9.300000,1.954826000000e-16
9.400000,2.751341000000e-16
9.500000,1.389615000000e-16
9.600000,1.676514500000e-16
9.700000,1.356211000000e-16
9.800000,1.329398466667e-16
9.900000,2.576992666667e-16
10.000000,1.507489333333e-16
10.100000,2.762275666667e-16
10.200000,2.375868000000e-16
10.300000,2.036414333333e-16
10.400000,2.256564666667e-16
10.500000,1.032740766667e-16
10.600000,1.436735333333e-16
10.700000,1.247220500000e-16
10.800000,1.018817333333e-16
10.900000,2.202209033333e-16
11.000000,1.353507333333e-16
11.100000,2.059868166667e-16
11.200000,1.874011333333e-16
11.300000,1.144182566667e-16
11.400000,1.405511666667e-16
11.500000,8.522060000000e-17
11.600000,9.979494000000e-17
11.700000,1.170381300000e-16
11.800000,8.386145000000e-17
11.900000,1.711936333333e-16
12.000000,1.160949833333e-16
12.100000,1.328516633333e-16
12.200000,1.280368333333e-16
12.300000,8.519166666667e-17
12.400000,9.543456000000e-17
12.500000,4.547743733333e-17
12.600000,6.352126333333e-17
12.700000,8.834265000000e-17
12.800000,4.723197666667e-17
12.900000,1.448442833333e-16
13.000000,1.114221300000e-16
13.100000,1.202267200000e-16
13.200000,1.249726333333e-16
13.300000,7.030299000000e-17
13.400000,1.082647533333e-16
13.500000,6.707593000000e-17
13.600000,6.448999000000e-17
13.700000,1.465786333333e-16
13.800000,8.935583000000e-17
13.900000,1.337864066667e-16
14.000000,1.104988300000e-16
14.100000,8.053945000000e-17
14.200000,8.524853666667e-17
14.300000,2.661686600000e-17
14.400000,4.645016000000e-17
14.500000,5.057937000000e-17
14.600000,2.717375600000e-17
14.700000,7.597845666667e-17
14.800000,4.245351000000e-17
14.900000,7.792669000000e-17
15.000000,6.345775666667e-17
15.100000,5.184380666667e-17
15.200000,6.834935666667e-17
15.300000,2.097183333333e-17
15.400000,4.897334000000e-17
15.500000,6.363031333333e-17
15.600000,4.512181333333e-17
15.700000,1.143588100000e-16
15.800000,7.895501000000e-17
15.900000,9.584313333333e-17
16.000000,8.556555333333e-17
16.100000,3.617462666667e-17
16.200000,5.835517666667e-17
16.300000,3.018299666667e-17
16.400000,2.642164333333e-17
16.500000,6.105961000000e-17
16.600000,3.260650666667e-17
16.700000,6.280225000000e-17
16.800000,3.913869333333e-17
16.900000,4.033768000000e-17
17.000000,4.121252666667e-17
17.100000,1.113370933333e-17
17.200000,3.094817000000e-17
17.300000,2.320516666667e-17
17.400000,1.932279000000e-17
17.500000,5.531453000000e-17
17.600000,4.105967666667e-17
17.700000,7.944325666667e-17
17.800000,5.876631666667e-17
17.900000,4.094498666667e-17
18.000000,5.747647333333e-17
18.100000,2.764990333333e-17
18.200000,3.586047333333e-17
18.300000,5.197351000000e-17
18.400000,3.464277000000e-17
18.500000,6.488495666667e-17
18.600000,4.352838000000e-17
18.700000,4.641392666667e-17
18.800000,4.151990000000e-17
18.900000,1.374379900000e-17
19.000000,2.402298000000e-17
19.100000,2.171570666667e-17
19.200000,1.397337533333e-17
19.300000,3.195229300000e-17
19.400000,1.841340333333e-17
19.500000,3.520189333333e-17
19.600000,2.375905666667e-17
19.700000,1.827110333333e-17
19.800000,2.760310333333e-17
19.900000,1.630547066667e-17
20.000000,1.977446033333e-17
20.100000,3.229372333333e-17
20.200000,3.039711133333e-17
20.300000,5.168951666667e-17
20.400000,3.708870000000e-17
20.500000,4.409711000000e-17
20.600000,4.605590333333e-17
20.700000,2.902989333333e-17
20.800000,3.320965333333e-17
20.900000,3.395191000000e-17
21.000000,2.896014666667e-17
21.100000,4.348091333333e-17
21.200000,2.843966000000e-17
21.300000,3.811598000000e-17
21.400000,2.913364666667e-17
21.500000,1.146739333333e-17
21.600000,1.671380366667e-17
21.700000,1.135926033333e-17
21.800000,9.171264666667e-18
21.900000,2.493070633333e-17
22.000000,1.412636000000e-17
22.100000,2.473525666667e-17
22.200000,1.802773666667e-17
22.300000,1.427656300000e-17
22.400000,2.167595133333e-17
22.500000,1.624713243333e-17
22.600000,1.738101233333e-17
22.700000,2.734690433333e-17
22.800000,2.688130000000e-17
22.900000,4.163554000000e-17
23.000000,3.044064666667e-17
23.100000,3.746513333333e-17
23.200000,3.881639666667e-17
23.300000,2.407724333333e-17
23.400000,2.886227666667e-17
23.500000,2.790972333333e-17
23.600000,2.357039666667e-17
23.700000,4.047438000000e-17
23.800000,2.469110666667e-17
23.900000,2.688687466667e-17
24.000000,2.074414733333e-17
24.100000,4.400630333333e-18
24.200000,8.702649000000e-18
24.300000,7.178228666667e-18
24.400000,4.347270666667e-18
24.500000,1.479063666667e-17
24.600000,7.515315000000e-18
24.700000,1.752438333333e-17
24.800000,1.193866533333e-17
24.900000,1.234691900000e-17
25.000000,1.651834600000e-17
25.100000,8.156370400000e-18
25.200000,1.412059233333e-17
25.300000,2.052875866667e-17
25.400000,1.765676500000e-17
25.500000,3.565687666667e-17
25.600000,2.508681666667e-17
25.700000,2.644353000000e-17
25.800000,2.559466666667e-17
25.900000,1.058014766667e-17
26.000000,1.818915000000e-17
26.100000,2.173832000000e-17
26.200000,1.689561666667e-17
26.300000,2.979413666667e-17
26.400000,1.818478000000e-17
26.500000,2.291590000000e-17
26.600000,1.951676333333e-17
26.700000,4.781103666667e-18
26.800000,9.850281333333e-18
26.900000,1.028638933333e-17
27.000000,7.326673333333e-18
27.100000,1.700636266667e-17
27.200000,8.227445000000e-18
27.300000,1.263259000000e-17
27.400000,8.070113333333e-18
27.500000,3.307929000000e-18
27.600000,6.619480666667e-18
27.700000,4.145185666667e-18
27.800000,5.123358333333e-18
27.900000,1.017884733333e-17
28.000000,8.040558666667e-18
28.100000,1.946328333333e-17
28.200000,1.319659766667e-17
28.300000,1.446051166667e-17
28.400000,1.645483666667e-17
28.500000,8.815142000000e-18
28.600000,1.422355000000e-17
28.700000,1.950163666667e-17
28.800000,1.683967666667e-17
28.900000,2.923343666667e-17
29.000000,2.046316666667e-17
29.100000,1.892253666667e-17
29.200000,1.967800333333e-17
29.300000,9.817675000000e-18
29.400000,1.289464666667e-17
29.500000,1.811867233333e-17
29.600000,1.082136933333e-17
29.700000,1.601713766667e-17
29.800000,9.320006333333e-18
29.900000,6.352517666667e-18
30.000000,5.032547333333e-18
30.100000,1.688633133333e-18
30.200000,3.315306666667e-18
30.300000,5.589954000000e-18
30.400000,3.022673066667e-18
30.500000,8.546356666667e-18
30.600000,7.611509666667e-18
30.700000,1.304278500000e-17
30.800000,9.912554000000e-18
30.900000,6.794377000000e-18
31.000000,1.249711833333e-17
31.100000,1.380982900000e-17
31.200000,1.231919800000e-17
31.300000,1.994390233333e-17
31.400000,1.603969600000e-17
31.500000,1.846787333333e-17
31.600000,1.454930333333e-17
31.700000,8.217070666667e-18
31.800000,1.275542000000e-17
31.900000,1.422735000000e-17
32.000000,8.702930000000e-18
32.100000,1.349902500000e-17
32.200000,8.747336666667e-18
32.300000,7.985217666667e-18
32.400000,5.393428666667e-18
32.500000,1.636917366667e-18
32.600000,4.015489666667e-18
32.700000,5.257767666667e-18
32.800000,2.430742666667e-18
32.900000,8.402493333333e-18
33.000000,5.942819666667e-18
33.100000,7.108008333333e-18
33.200000,5.274550666667e-18
33.300000,4.222301666667e-18
33.400000,8.445521666667e-18
33.500000,8.004864000000e-18
33.600000,6.291925666667e-18
33.700000,1.495105000000e-17
33.800000,1.221500066667e-17
33.900000,1.303948600000e-17
34.000000,1.040501233333e-17
34.100000,7.120372000000e-18
34.200000,1.268870900000e-17
34.300000,1.288525000000e-17
34.400000,9.328799666667e-18
34.500000,1.824397333333e-17
34.600000,1.355057333333e-17
34.700000,1.019822000000e-17
34.800000,8.120206333333e-18
34.900000,4.281762666667e-18
35.000000,7.626628666667e-18
35.100000,9.014657000000e-18
35.200000,3.419816000000e-18
35.300000,8.001919666667e-18
35.400000,5.040599333333e-18
35.500000,2.959590000000e-18
35.600000,1.396908600000e-18
35.700000,7.358221333333e-19
35.800000,2.663702666667e-18
35.900000,2.699409366667e-18
36.000000,2.031474500000e-18
36.100000,7.638082666667e-18
36.200000,5.368672000000e-18
36.300000,8.658437333333e-18
36.400000,7.644856666667e-18
36.500000,5.925398666667e-18
36.600000,1.006806000000e-17
36.700000,8.798826666667e-18
36.800000,9.986695333333e-18
36.900000,2.108002000000e-17
37.000000,1.525415766667e-17
37.100000,1.277906666667e-17
37.200000,1.205100666667e-17
37.300000,9.394145666667e-18
37.400000,1.479908600000e-17
37.500000,1.502611000000e-17
37.600000,9.866978000000e-18
37.700000,1.754715733333e-17
37.800000,1.341820000000e-17
37.900000,8.134772300000e-18
38.000000,6.941611333333e-18
38.100000,5.294150533333e-18
38.200000,8.705922333333e-18
38.300000,9.944339333333e-18
38.400000,3.413088133333e-18
38.500000,6.810919000000e-18
38.600000,5.657964333333e-18
38.700000,3.469520666667e-18
38.800000,1.928016333333e-18
38.900000,1.038708300000e-18
39.000000,3.574688300000e-18
39.100000,5.377540000000e-18
39.200000,2.789318200000e-18
39.300000,6.657945666667e-18
39.400000,4.904655333333e-18
39.500000,4.839300000000e-18
39.600000,5.008866076667e-18
39.700000,3.649194633333e-18
39.800000,5.715165333333e-18
39.900000,7.777182700000e-18
40.000000,5.785181166667e-18
40.100000,1.079061466667e-17
40.200000,8.787608666667e-18
40.300000,6.548885333333e-18
40.400000,7.526101666667e-18
40.500000,7.864884333333e-18
40.600000,9.773184000000e-18
40.700000,1.194289166667e-17
40.800000,8.501036000000e-18
40.900000,1.212815066667e-17
41.000000,1.098969500000e-17
41.100000,6.880348000000e-18
41.200000,6.726445000000e-18
41.300000,8.703228666667e-18
41.400000,1.006859266667e-17
41.500000,1.096307566667e-17
41.600000,5.777622666667e-18
41.700000,7.457819500000e-18
41.800000,8.732750166667e-18
41.900000,6.617749516667e-18
42.000000,5.074907866667e-18
42.100000,6.132213333333e-18
42.200000,7.681425733333e-18
42.300000,9.511782333333e-18
42.400000,4.539096666667e-18
42.500000,5.013227333333e-18
42.600000,6.758353000000e-18
42.700000,5.649943433333e-18
42.800000,4.509520666667e-18
42.900000,4.944108666667e-18
43.000000,5.433734000000e-18
43.100000,8.877233333333e-18
43.200000,4.794955333333e-18
43.300000,3.136584333333e-18
43.400000,5.138945000000e-18
43.500000,4.942362666667e-18
43.600000,4.298484666667e-18
43.700000,5.895342913333e-18
43.800000,4.835742333333e-18
43.900000,7.388026666667e-18
44.000000,5.108217966667e-18
44.100000,3.010695206667e-18
44.200000,5.006841033333e-18
44.300000,5.639629600000e-18
44.400000,4.913841166667e-18
44.500000,7.684407333333e-18
44.600000,6.063902333333e-18
44.700000,6.533274666667e-18
44.800000,5.034201266667e-18
44.900000,4.304983333333e-18
45.000000,8.324553000000e-18
45.100000,9.855630666667e-18
45.200000,6.631135666667e-18
45.300000,9.009198000000e-18
45.400000,9.049115333333e-18
45.500000,9.901256666667e-18
45.600000,8.508048000000e-18
45.700000,5.282463666667e-18
45.800000,8.245962666667e-18
45.900000,1.251203066667e-17
46.000000,7.938019233333e-18
46.100000,6.636341800000e-18
46.200000,5.911165933333e-18
46.300000,6.775766400000e-18
46.400000,7.074478220000e-18
46.500000,3.744489666667e-18
46.600000,3.358188100000e-18
46.700000,8.243355400000e-18
46.800000,6.557702000000e-18
46.900000,4.843592000000e-18
47.000000,2.805146333333e-18
47.100000,3.972042166667e-18
47.200000,6.896041000000e-18
47.300000,5.171941333333e-18
47.400000,3.785177333333e-18
47.500000,8.354337000000e-18
47.600000,6.989478000000e-18
47.700000,6.194610666667e-18
47.800000,4.520622333333e-18
47.900000,2.842765333333e-18
48.000000,6.402353000000e-18
48.100000,7.851330000000e-18
48.200000,4.404481200000e-18
48.300000,7.016395000000e-18
48.400000,5.247231333333e-18
48.500000,2.936106000000e-18
48.600000,3.659068500000e-18
48.700000,3.264421666667e-18
48.800000,4.909814666667e-18
48.900000,7.460912333333e-18
49.000000,3.109609900000e-18
49.100000,3.460719400000e-18
