# O(3P)+CO2(000; j=0) -> O(3P)+CO2(000; j') scattering, statistically averaged (3A2+3B2+3B1) potential energy surfaces
# Differential cross sections; packaged by M. Gacesa (marko.gacesa@nasa.gov), Apr 30 2019
# E = 2.509440 eV
# Column 1: Angle (degrees)
# Column 2: Cross section (cm²)
angle_degrees,cross_section_cm2
0.000000,3.513484666667e-10
0.100000,2.394413666667e-10
0.200000,7.343973333333e-11
0.300000,1.550756333333e-11
0.400000,9.196292333333e-12
0.500000,5.225243333333e-12
0.600000,2.621808333333e-12
0.700000,1.352127166667e-12
0.800000,1.337833966667e-12
0.900000,9.440287000000e-13
1.000000,3.264812000000e-13
1.100000,4.162958333333e-13
1.200000,4.457061666667e-13
1.300000,2.213993666667e-13
1.400000,9.897056666667e-14
1.500000,9.049825666667e-14
1.600000,1.119726200000e-13
1.700000,6.077737333333e-14
1.800000,1.592093866667e-14
1.900000,3.733063333333e-14
2.000000,4.270353666667e-14
2.100000,1.862209033333e-14
2.200000,8.506415333333e-15
2.300000,1.294459533333e-14
2.400000,1.490989566667e-14
2.500000,1.030233666667e-14
2.600000,7.454939333333e-15
2.700000,8.201773333333e-15
2.800000,8.645127666667e-15
2.900000,6.463862000000e-15
3.000000,5.710325000000e-15
3.100000,7.535634666667e-15
3.200000,6.519287333333e-15
3.300000,5.163519000000e-15
3.400000,5.965365333333e-15
3.500000,4.937264666667e-15
3.600000,4.167693000000e-15
3.700000,4.354647666667e-15
3.800000,4.056406666667e-15
3.900000,4.799827666667e-15
4.000000,4.231124666667e-15
4.100000,2.953641666667e-15
4.200000,3.280740666667e-15
4.300000,2.828442000000e-15
4.400000,2.409548000000e-15
4.500000,2.641210000000e-15
4.600000,2.264590300000e-15
4.700000,2.532564000000e-15
4.800000,2.293956000000e-15
4.900000,1.630228000000e-15
5.000000,1.805400666667e-15
5.100000,1.423791633333e-15
5.200000,1.286292333333e-15
5.300000,1.560215666667e-15
5.400000,1.262500666667e-15
5.500000,1.626291000000e-15
5.600000,1.549837666667e-15
5.700000,9.585075333333e-16
5.800000,1.118592133333e-15
5.900000,8.566162000000e-16
6.000000,7.789752666667e-16
6.100000,1.169323566667e-15
6.200000,8.733250666667e-16
6.300000,1.010422733333e-15
6.400000,1.063585200000e-15
6.500000,5.736130000000e-16
6.600000,6.281662000000e-16
6.700000,5.214732000000e-16
6.800000,4.592883000000e-16
6.900000,8.274421333333e-16
7.000000,6.401498333333e-16
7.100000,5.926882333333e-16
7.200000,6.388510000000e-16
7.300000,3.799907333333e-16
7.400000,4.914521333333e-16
7.500000,4.652078333333e-16
7.600000,3.704132333333e-16
7.700000,6.668496000000e-16
7.800000,6.080904333333e-16
7.900000,5.768350000000e-16
8.000000,6.099834000000e-16
8.100000,3.577830000000e-16
8.200000,4.457885000000e-16
8.300000,5.441765666667e-16
8.400000,4.344459333333e-16
8.500000,5.937846666667e-16
8.600000,5.317958333333e-16
