# O(3P)+CO2(000; j=0) -> O(3P)+CO2(000; j') scattering, statistically averaged (3A2+3B2+3B1) potential energy surfaces
# Differential cross sections; packaged by M. Gacesa (marko.gacesa@nasa.gov), Apr 30 2019
# E = 4.245219 eV
# Column 1: Angle (degrees)
# Column 2: Cross section (cm²)
angle_degrees,cross_section_cm2
0.000000,3.868758666667e-10
0.100000,2.315255666667e-10
0.200000,4.302433666667e-11
0.300000,1.254325933333e-11
0.400000,7.741716000000e-12
0.500000,2.607158333333e-12
0.600000,3.049944100000e-12
0.700000,8.669599333333e-13
0.800000,5.758107666667e-13
0.900000,3.996459333333e-13
1.000000,1.769769033333e-13
1.100000,6.024287533333e-14
1.200000,8.408638666667e-14
1.300000,1.114873433333e-13
1.400000,2.760785333333e-14
1.500000,6.411950333333e-14
1.600000,5.479118666667e-14
1.700000,1.259045066667e-14
1.800000,3.024676333333e-14
1.900000,9.835107333333e-15
2.000000,8.790281666667e-15
2.100000,1.330808466667e-14
2.200000,7.936462333333e-15
2.300000,1.336352333333e-14
2.400000,1.208989666667e-14
2.500000,1.242861000000e-14
2.600000,1.157048533333e-14
2.700000,8.615837666667e-15
2.800000,9.936933666667e-15
2.900000,5.715367433333e-15
3.000000,6.047345666667e-15
3.100000,5.882272666667e-15
3.200000,4.427650966667e-15
3.300000,5.772623666667e-15
3.400000,4.183565333333e-15
3.500000,4.882608333333e-15
3.600000,4.668336666667e-15
3.700000,3.031898666667e-15
3.800000,3.497586333333e-15
3.900000,2.016131733333e-15
4.000000,2.261798000000e-15
4.100000,1.930283666667e-15
4.200000,1.421127866667e-15
4.300000,2.763840333333e-15
4.400000,1.863756666667e-15
4.500000,2.515315000000e-15
4.600000,2.476531666667e-15
4.700000,1.432751666667e-15
4.800000,1.892122333333e-15
4.900000,8.319743000000e-16
5.000000,1.033423700000e-15
5.100000,1.084966466667e-15
5.200000,6.525540666667e-16
5.300000,1.668360000000e-15
5.400000,1.103833733333e-15
5.500000,1.349287666667e-15
5.600000,1.350657000000e-15
5.700000,7.752770000000e-16
5.800000,1.075559900000e-15
5.900000,4.182625666667e-16
6.000000,6.135893666667e-16
6.100000,6.726610333333e-16
6.200000,4.242813333333e-16
6.300000,1.124462533333e-15
6.400000,7.691889666667e-16
6.500000,9.926359666667e-16
6.600000,9.708499333333e-16
6.700000,6.276326333333e-16
6.800000,8.299965000000e-16
6.900000,2.659435000000e-16
7.000000,4.011611333333e-16
7.100000,5.456780000000e-16
7.200000,2.960264333333e-16
7.300000,6.928239000000e-16
7.400000,4.820787333333e-16
7.500000,6.166555666667e-16
7.600000,5.537739333333e-16
7.700000,2.575771000000e-16
7.800000,4.327486666667e-16
7.900000,1.597911933333e-16
8.000000,1.934267666667e-16
8.100000,2.953608666667e-16
